counter	timestamp	deadtime	chA_height	chA_position	chA_integral	chB_height	chB_position	chB_integral	chC_height	chC_position	chC_integral	chD_height	chD_position	chD_integral
871	1679327186366835.0	0.0027676959393908955	428.36633	100	9.05073e-08	290.82434	100	6.3785045e-08	0.0	0	0.0	0.0	0	0.0
872	1679327186382431.0	0.008398052268244575	129.8581	100	2.6368003e-08	275.46976	100	5.78243e-08	398.17917	100	8.372691503906251e-08	356.83337	100	7.5126394e-08
873	1679327186467187.0	0.0027280415134308986	535.4855	100	1.1159373e-07	277.3293	100	6.082511e-08	103.243866	100	2.3455193359375002e-08	583.2489	100	1.2195446e-07
874	1679327186471748.5	0.02853319057815846	515.2577	100	1.0878974e-07	360.8046	100	7.5492004e-08	0.0	0	0.0	453.09323	100	9.5655444e-08
875	1679327186495161.2	0.0097924924224761	474.69724	100	9.9229446e-08	372.40622	100	8.1737724e-08	277.513	100	5.7764677246093744e-08	238.48949	100	5.1548835e-08
876	1679327186510649.5	0.014657880150274066	486.16946	100	1.02405245e-07	501.20328	100	1.045325e-07	282.43195	100	6.160245556640625e-08	342.683	100	7.198359e-08
877	1679327186531971.0	0.010888642944181732	413.67966	100	8.597197e-08	216.05432	100	4.342736e-08	374.69003	100	8.201571411132813e-08	321.5991	100	7.0416206e-08
878	1679327186534086.8	0.02463176135660354	273.72144	100	5.7914534e-08	515.4784	100	1.0757748e-07	267.3354	100	5.8533770019531256e-08	402.87003	100	8.4771706e-08
879	1679327186535066.2	0.05987016109641741	409.65997	100	8.601173e-08	489.43045	100	1.0240926e-07	0.0	0	0.0	300.06885	100	6.2913756e-08
880	1679327186553065.0	0.012698246120344741	495.75693	100	1.0380854e-07	361.97382	100	7.940317e-08	335.1026	100	6.954963305664063e-08	449.41565	100	9.386384e-08
881	1679327186624205.5	0.0039484921046902995	478.15964	100	9.9783946e-08	0.0	0	0.0	425.64865	100	8.929667480468751e-08	405.36618	100	8.5372996e-08
882	1679327186684807.2	0.0038467898794383765	567.68616	100	1.1959341e-07	288.42667	100	5.985194e-08	226.1431	100	4.841719921875001e-08	232.32133	100	4.8872554e-08
883	1679327186710097.0	0.008930339579227295	415.5348	100	8.294297e-08	244.28738	100	5.0984504e-08	407.61386	100	8.568726879882813e-08	270.67	100	5.7436452e-08
884	1679327186734471.2	0.009446970808273433	369.1352	100	7.67248e-08	361.1314	100	7.507439e-08	391.60693	100	8.521341601562502e-08	575.8686	100	1.2010304e-07
885	1679327186742111.0	0.016184202191676697	289.446	100	6.051706e-08	170.68152	100	3.621583e-08	209.29114	100	4.6324700195312506e-08	0.0	0	0.0
886	1679327186755070.5	0.01770928323910268	346.02408	100	7.23952e-08	332.2942	100	6.6130504e-08	282.15085	100	6.181976586914064e-08	711.85016	100	1.4912803e-07
887	1679327186795804.2	0.005695020807604287	479.09195	100	1.0052829e-07	316.1899	100	6.5455716e-08	282.67322	100	5.9216978515625007e-08	364.76746	100	7.623487e-08
888	1679327186804104.8	0.014708452263062853	227.33806	100	4.9580816e-08	343.8773	100	7.211273e-08	328.5371	100	7.133287036132813e-08	256.694	100	5.602821e-08
889	1679327186816802.0	0.018074977685212733	577.2954	100	1.2140197e-07	365.95496	100	7.61516e-08	565.18384	100	1.1787536132812501e-07	185.1669	100	4.0403936e-08
891	1679327186835232.5	0.023061722166162126	320.06836	100	6.7038215e-08	305.46005	100	6.316192e-08	424.41766	100	8.923484130859377e-08	0.0	0	0.0
892	1679327186874843.5	0.005825020480940677	402.6773	100	8.764645e-08	126.523926	100	2.4887546e-08	478.02887	100	9.957434423828127e-08	534.9572	100	1.1169102e-07
893	1679327186957173.8	0.002300329115097576	546.3033	100	1.14753426e-07	478.0016	100	9.961178e-08	0.0	0	0.0	194.99701	100	4.2211457e-08
894	1679327186959084.5	0.033526322875993	283.0125	100	5.9453203e-08	500.3923	100	1.05101996e-07	430.0858	100	9.041201074218751e-08	353.32758	100	7.765957e-08
895	1679327186967654.2	0.015417287219372277	338.36383	100	7.15034e-08	290.2036	100	6.078825e-08	93.26709	100	1.952930029296875e-08	221.08264	100	4.575735e-08
896	1679327186990564.2	0.010142029856312611	248.10982	100	5.192112e-08	242.89484	100	5.1220436e-08	343.02454	100	7.192375439453125e-08	477.09882	100	9.9547435e-08
897	1679327187035232.5	0.005199019979396081	548.0407	100	1.1562206e-07	423.74292	100	9.221973e-08	0.0	0	0.0	0.0	0	0.0
898	1679327187046519.0	0.01071367594331569	456.89685	100	9.5561845e-08	303.62537	100	6.561995e-08	458.20758	100	9.628088110351564e-08	443.5208	100	9.2345225e-08
899	1679327187090372.5	0.005227453893748204	502.91266	100	1.0422431e-07	171.41443	100	3.4235118e-08	260.25778	100	5.6239068115234386e-08	318.2497	100	6.949394e-08
900	1679327187138655.2	0.004617694412342825	409.8019	100	8.5957936e-08	352.02234	100	7.387932e-08	350.79868	100	7.705043505859375e-08	386.0328	100	8.0389896e-08
901	1679327187170445.2	0.00714628513152764	549.84296	100	1.1469979e-07	371.7736	100	7.787509e-08	541.5946	100	1.12982041015625e-07	920.8195	100	1.9344418e-07
902	1679327187186874.0	0.014073676421513864	594.9101	100	1.2511805e-07	370.51895	100	7.691043e-08	441.43793	100	9.237920678710938e-08	108.23767	100	2.2715607e-08
903	1679327187210680.0	0.009664690329300537	288.5772	100	6.236221e-08	206.52072	100	4.3345977e-08	125.04108	100	2.6228596679687503e-08	205.07861	100	4.3455582e-08
904	1679327187244125.5	0.003640681215086296	288.28342	100	5.997754e-08	298.43344	100	5.9369523e-08	253.36473	100	5.238260400390625e-08	771.6363	100	1.6170048e-07
906	1679327187265956.8	0.012431800467653936	226.32657	100	4.7841702e-08	237.15385	100	4.8910255e-08	568.46173	100	1.1884397558593751e-07	209.23267	100	4.1716483e-08
907	1679327187275464.0	0.024439152776037098	334.07074	100	6.9573225e-08	185.54657	100	3.8297728e-08	318.80307	100	6.680095043945313e-08	261.29456	100	5.195303e-08
908	1679327187320417.8	0.005144660425893023	441.6314	100	9.167634e-08	293.44064	100	6.098656e-08	0.0	0	0.0	331.6879	100	7.224386e-08
909	1679327187336816.2	0.014145731565480345	419.92282	100	9.1272554e-08	156.055	101	3.474289e-08	344.80743	100	7.523544482421874e-08	582.01843	100	1.209856e-07
910	1679327187337550.2	0.1883495145631068	251.88628	100	5.2649547e-08	160.88098	100	3.5057827e-08	317.89447	100	6.620298217773438e-08	324.54544	100	6.8220515e-08
911	1679327187396581.0	0.003873687944405927	429.262	100	8.998429e-08	152.55621	100	3.322579e-08	0.0	0	0.0	392.85165	100	8.231746e-08
912	1679327187431636.2	0.0066035554467431075	383.16687	100	8.075766e-08	67.36624	100	1.4558724e-08	199.61475	100	4.19213212890625e-08	419.30707	100	8.753206e-08
913	1679327187439697.5	0.015328313885472598	174.39362	100	3.6272244e-08	222.06091	100	4.6489596e-08	413.07648	100	8.702853637695313e-08	298.6048	100	6.2080474e-08
914	1679327187475634.0	0.006435014946694532	365.6128	100	7.630204e-08	152.87695	100	3.3398578e-08	158.50397	100	3.365328369140626e-08	231.8407	100	4.8027363e-08
915	1679327187476716.5	0.11989100817438691	345.70883	100	7.16761e-08	503.4807	100	1.05810535e-07	0.0	0	0.0	0.0	0	0.0
916	1679327187498929.2	0.010355835032615543	222.03018	100	4.4381903e-08	161.86914	100	3.588781e-08	446.00348	100	9.2824751953125e-08	176.2359	100	3.929669e-08
917	1679327187502214.5	0.02029718137254902	213.63477	100	4.6333934e-08	253.04697	100	5.497902e-08	138.87128	100	3.090197900390625e-08	388.6048	100	8.0729436e-08
918	1679327187529579.5	0.008175071228772094	167.37811	100	3.62777e-08	289.0095	100	6.040656e-08	275.39612	100	5.960853637695313e-08	911.54144	100	1.9096052e-07
919	1679327187627631.5	0.0027366896263422173	338.543	100	7.0498636e-08	450.1133	100	9.4787254e-08	164.6438	100	3.217433251953125e-08	416.04135	100	8.669823e-08
920	1679327187639244.0	0.01987928228580846	251.84596	100	4.9761773e-08	414.56448	100	8.690392e-08	326.2336	100	7.068477856445312e-08	494.33206	100	1.0415283e-07
921	1679327187679541.8	0.0057976501768874904	603.86676	100	1.261656e-07	103.042755	100	2.1103183e-08	0.0	0	0.0	0.0	0	0.0
922	1679327187687295.0	0.006617925122904324	298.06595	100	6.530558e-08	362.3934	100	7.9180154e-08	222.78119	100	4.6862658203125003e-08	212.94452	100	4.434315e-08
923	1679327187713705.2	0.008704460699942627	572.57104	100	1.1997554e-07	202.3746	100	4.4270248e-08	0.0	0	0.0	0.0	0	0.0
924	1679327187743946.2	0.007623898200854634	255.31589	100	5.5156093e-08	564.8518	100	1.1295942e-07	451.9085	100	9.391316235351564e-08	271.34973	100	5.9599007e-08
925	1679327187746506.5	0.058279549176379924	135.26965	100	2.923729e-08	141.86261	101	3.2137013e-08	354.75415	100	7.539180712890626e-08	222.66669	100	4.7046107e-08
926	1679327187815946.5	0.003586048010531873	518.73016	100	1.07562826e-07	345.36682	100	7.1861045e-08	259.68207	100	5.4494658691406257e-08	398.34818	100	8.737748e-08
927	1679327187836001.2	0.007906648990170436	294.8289	100	5.872746e-08	0.0	0	0.0	343.23013	100	7.205286157226563e-08	299.8645	100	6.354051e-08
928	1679327187849561.5	0.016857567543936348	312.1934	100	6.4928024e-08	457.12766	100	9.630104e-08	233.87762	100	4.9649431396484375e-08	344.7988	100	7.2715885e-08
929	1679327187858115.5	0.013985026133634695	255.09512	100	5.5935253e-08	477.4097	100	9.996762e-08	310.32318	100	6.803737768554689e-08	399.26703	100	8.322766e-08
930	1679327187863372.0	0.023028105167724387	297.48767	100	6.198641e-08	169.88962	100	3.7204153e-08	297.94888	100	6.17983994140625e-08	530.88495	100	1.1085723e-07
931	1679327187877433.5	0.016216125288071728	374.6256	100	8.221584e-08	154.94812	100	3.1808685e-08	0.0	0	0.0	0.0	0	0.0
932	1679327187996318.2	0.0020013154939519362	165.11191	100	3.5165975e-08	216.80267	100	4.504455e-08	162.80191	100	3.47275908203125e-08	158.86234	100	3.2888423e-08
933	1679327188025434.5	0.004610681000049312	259.5059	100	5.6502994e-08	536.13257	100	1.1267065e-07	327.2071	100	6.861462158203126e-08	151.75797	100	3.1744708e-08
934	1679327188056896.2	0.007244734536004593	492.7861	100	1.0266256e-07	418.4029	100	8.848168e-08	342.175	100	7.1795333984375e-08	0.0	0	0.0
935	1679327188090090.2	0.004922882045155208	457.4782	100	9.509881e-08	323.34998	100	6.8599256e-08	353.02988	100	7.39222587890625e-08	341.3123	100	7.431418e-08
936	1679327188308361.8	0.0011748045904725094	282.5836	100	6.012923e-08	217.78601	100	4.7655934e-08	311.95496	100	6.764768164062501e-08	456.6805	100	9.640094e-08
937	1679327188366884.2	0.0039453519840881674	329.29794	100	7.1787724e-08	575.32196	100	1.2025038e-07	382.3496	100	8.369960888671875e-08	340.08875	100	7.130764e-08
938	1679327188438515.5	0.003225215929704272	611.6972	100	1.2723366e-07	462.98477	100	9.7618475e-08	397.86853	100	8.401587353515626e-08	0.0	0	0.0
939	1679327188441305.8	0.05625767948042829	249.30498	100	5.1731664e-08	527.4355	100	1.1027251e-07	308.57022	100	6.752676977539062e-08	334.55063	100	6.982485e-08
940	1679327188452931.8	0.010168165819319515	586.8721	100	1.2329792e-07	533.15955	100	1.1106034e-07	490.3134	100	1.0264918994140625e-07	305.368	100	6.687968e-08
941	1679327188539339.0	0.002672861091133541	386.42883	100	7.979572e-08	381.81546	100	7.939669e-08	269.60376	100	5.631922363281251e-08	122.07257	100	2.6428157e-08
942	1679327188545747.5	0.009828291712876209	550.21924	100	1.15683285e-07	354.39804	100	7.3852846e-08	0.0	0	0.0	0.0	0	0.0
943	1679327188556803.0	0.014423076923076924	427.02185	100	8.964103e-08	262.43466	100	5.4649036e-08	271.3093	100	5.6938352294921874e-08	173.28644	100	3.693046e-08
944	1679327188588548.2	0.003835249704836175	361.14383	100	7.921892e-08	360.42212	100	7.889559e-08	179.30313	100	3.9461873046875004e-08	325.43225	100	6.5024835e-08
945	1679327188612480.0	0.009559319344730475	146.60388	100	3.2223983e-08	190.55188	100	4.2197563e-08	136.11331	100	2.88830546875e-08	673.6211	100	1.4157096e-07
946	1679327188724189.2	0.0022277988323261295	228.88861	100	4.8151474e-08	332.16724	100	7.232155e-08	531.6947	100	1.1131796337890626e-07	327.07803	100	6.8725676e-08
947	1679327188734863.8	0.02154844484224659	382.05933	100	7.967943e-08	392.94345	100	8.1447055e-08	329.03595	100	6.821996899414063e-08	594.4326	100	1.2413169e-07
948	1679327188752205.2	0.011310721075689527	334.2676	100	7.064373e-08	298.14752	100	6.2264334e-08	318.8138	100	6.354617431640626e-08	98.694336	100	1.9276184e-08
949	1679327188765994.0	0.011410536537994658	231.9458	100	5.0586724e-08	357.31415	100	7.724819e-08	419.73633	100	8.858428710937501e-08	573.6423	100	1.2015371e-07
950	1679327188808846.2	0.005392586997811865	529.8278	100	1.1109193e-07	645.5954	100	1.3483124e-07	547.8193	100	1.1496169726562501e-07	72.32971	101	1.5980111e-08
951	1679327188861916.0	0.004389117504357671	426.6597	100	8.9736155e-08	491.40475	100	1.03045394e-07	195.16168	100	4.279124560546876e-08	290.05673	100	6.0219215e-08
952	1679327188870412.5	0.014254822739429808	269.26672	100	5.867685e-08	257.88666	100	5.3695906e-08	483.25406	100	1.0044651025390627e-07	401.38702	100	8.419999e-08
953	1679327188888029.8	0.014671140939597316	387.36038	100	8.184276e-08	294.32727	100	6.39178e-08	253.45332	100	5.3401256591796885e-08	383.43042	100	8.059793e-08
954	1679327188891182.0	0.04845676588392366	463.22095	100	9.244134e-08	311.6524	100	6.520722e-08	423.88937	100	8.857239770507813e-08	340.11932	100	7.088906e-08
955	1679327188922708.5	0.0072705332227166455	262.2594	100	5.7423033e-08	630.7835	100	1.3266407e-07	633.8668	100	1.3262176904296875e-07	341.09885	100	7.472177e-08
956	1679327188927522.2	0.028372022454862693	763.5091	100	1.6037981e-07	341.58548	100	7.117166e-08	181.66245	100	3.867487255859376e-08	724.2569	100	1.5149176e-07
957	1679327188999905.2	0.0032135198073861616	751.2174	100	1.5721442e-07	218.03168	100	4.6193435e-08	0.0	0	0.0	281.93887	100	6.141243e-08
958	1679327189013878.2	0.008603630732168976	261.71085	100	5.4311496e-08	329.0016	100	6.913999e-08	448.29913	100	9.303953247070312e-08	262.55807	100	5.624212e-08
959	1679327189015169.0	0.0891566265060241	329.98712	100	6.8352634e-08	288.88638	100	5.982736e-08	466.7605	100	9.849041772460939e-08	281.4181	100	5.6127814e-08
960	1679327189033598.0	0.013735911063185191	312.68015	100	6.808166e-08	313.66882	100	6.5134124e-08	349.39108	100	6.963743090820313e-08	564.2564	100	1.18575585e-07
961	1679327189035455.0	0.06184413040436547	262.5018	100	5.1777644e-08	403.2731	100	8.42186e-08	0.0	0	0.0	0.0	0	0.0
962	1679327189115591.2	0.0024397854415239	249.26471	100	5.196137e-08	227.821	100	4.5295753e-08	507.54532	100	1.0692723632812502e-07	281.05823	100	5.6317376e-08
963	1679327189120488.8	0.04031158714703018	298.47568	100	6.274596e-08	368.6267	100	7.605808e-08	347.5743	100	7.233408056640625e-08	562.90625	100	1.1852121e-07
964	1679327189157033.2	0.0061599233431761736	430.89474	100	8.9999666e-08	354.14484	100	7.406044e-08	356.22748	100	7.383985375976563e-08	235.95717	100	4.9577856e-08
966	1679327189302710.8	0.003236212458382929	167.82709	100	3.6211258e-08	457.33395	100	9.6370734e-08	298.00607	100	6.188919604492188e-08	0.0	0	0.0
967	1679327189321390.2	0.011972837741243745	581.42523	100	1.2213027e-07	248.05557	100	5.4468824e-08	209.6781	100	4.386879638671875e-08	531.99274	100	1.11200684e-07
968	1679327189379630.8	0.0031707147217021905	194.19812	100	4.1172047e-08	92.02243	101	1.826649e-08	0.0	0	0.0	340.94055	100	7.16992e-08
969	1679327189390385.8	0.014385450017787264	407.03857	100	8.548139e-08	402.19666	100	8.3659984e-08	262.70572	100	5.574670385742188e-08	465.41327	100	9.661093e-08
970	1679327189406634.8	0.010001466490687784	481.33426	100	1.012375e-07	625.0023	100	1.3121794e-07	303.65656	100	6.294406079101563e-08	335.73236	100	6.9646504e-08
971	1679327189407622.2	0.05502326854640022	267.04062	100	5.743054e-08	84.7478	100	1.5793843e-08	302.5945	100	6.351004956054688e-08	196.72345	100	4.2831335e-08
972	1679327189428216.2	0.010845738026649527	359.1101	100	7.4511895e-08	340.0769	100	7.196378e-08	200.80804	100	3.967303125e-08	421.07025	100	9.224906e-08
973	1679327189453762.0	0.008504084014002334	261.41495	100	5.4393535e-08	163.1369	100	3.4314475e-08	482.5885	100	1.0172481201171877e-07	357.81955	100	7.4559956e-08
974	1679327189466598.5	0.01743247006404901	512.11505	100	1.07583745e-07	396.80167	100	8.26708e-08	441.8948	100	9.341685644531251e-08	196.53918	100	4.309028e-08
975	1679327189521728.5	0.004004947797278712	299.97415	100	6.225512e-08	325.38358	100	7.1305024e-08	0.0	0	0.0	0.0	0	0.0
977	1679327189541115.2	0.03726143592850651	302.16602	100	6.423861e-08	336.15262	100	7.0832144e-08	608.42865	100	1.2757115332031252e-07	249.4858	100	5.19051e-08
978	1679327189623192.2	0.0019161926993058157	220.9371	100	4.758767e-08	259.10376	100	5.4920022e-08	351.82358	100	7.703524877929689e-08	459.2107	100	9.648985e-08
980	1679327189629889.2	0.014433582518688901	368.73697	100	7.763274e-08	218.05783	100	4.3498588e-08	311.34155	100	6.821616064453126e-08	320.81097	100	6.709212e-08
981	1679327189708382.2	0.003048392472955365	392.5644	100	8.165539e-08	205.62152	100	4.5209063e-08	232.84613	100	4.6129878173828126e-08	239.23488	100	4.947994e-08
982	1679327189763579.0	0.004109003080672131	374.31213	100	7.758787e-08	219.6969	100	4.5487127e-08	216.19415	100	4.6963656738281255e-08	432.04657	100	9.069952e-08
983	1679327189792928.0	0.007717365697528006	481.54358	100	1.0149251e-07	383.16434	100	8.048228e-08	284.36203	100	5.9065069580078125e-08	391.9163	100	8.122951e-08
984	1679327189804077.2	0.0220931970030098	385.29395	165	8.042652e-08	377.37335	165	7.887725e-08	0.0	0	0.0	0.0	0	0.0
985	1679327189830852.5	0.008606864107772907	278.88434	100	5.7773686e-08	374.74854	100	7.792894e-08	289.52023	100	6.307177978515625e-08	410.3442	100	8.580156e-08
987	1679327189863968.0	0.005824388736345374	566.2059	100	1.1800424e-07	277.21167	100	6.062904e-08	439.3387	100	9.636333886718752e-08	200.99927	100	4.3124817e-08
988	1679327189987897.0	0.0022593703350054467	636.6826	100	1.335324e-07	0.0	0	0.0	287.84375	100	6.266843090820313e-08	238.16307	100	4.9554682e-08
989	1679327190049217.5	0.003751264689859133	359.85327	100	7.857951e-08	312.64508	100	6.594302e-08	645.7068	100	1.35671654296875e-07	388.25885	100	8.073377e-08
990	1679327190083075.0	0.0062355560565920745	231.9194	100	5.042732e-08	413.8161	100	8.607503e-08	502.6925	100	1.0520574121093752e-07	169.20462	100	3.8623572e-08
991	1679327190122648.2	0.003206115166554966	182.65161	100	3.8265192e-08	358.8773	100	7.5402575e-08	461.2906	100	9.656392260742188e-08	405.92175	100	8.4864624e-08
992	1679327190155264.0	0.006915498294808639	158.25049	100	3.243234e-08	446.39673	100	9.395642e-08	367.84747	100	7.740471215820313e-08	349.99542	100	7.3130586e-08
993	1679327190157965.5	0.015577507598784195	430.31564	100	8.9971635e-08	250.5223	100	5.471271e-08	282.22327	100	5.953957983398439e-08	232.29742	100	4.836479e-08
994	1679327190176900.0	0.011706623779780828	429.02866	100	9.030643e-08	364.83875	100	7.740416e-08	529.2108	100	1.0974959716796876e-07	254.5258	100	5.263791e-08
995	1679327190185277.8	0.013789522270943919	338.33032	100	7.343273e-08	530.29865	100	1.1065943e-07	290.05032	100	6.293123168945314e-08	684.18475	100	1.4256624e-07
996	1679327190188429.5	0.019402525408068985	172.41074	100	3.7850615e-08	450.83743	100	9.417554e-08	112.988495	100	2.5143313964843752e-08	184.32605	100	3.6795225e-08
997	1679327190230673.2	0.00525620485144897	579.6618	100	1.2088698e-07	163.94427	100	3.4630524e-08	700.458	100	1.4594906347656252e-07	381.41754	100	8.224983e-08
998	1679327190241086.5	0.011223214698940158	312.67288	100	6.794673e-08	254.55675	100	5.361234e-08	0.0	0	0.0	232.34131	100	5.113014e-08
999	1679327190259947.8	0.011365493657199613	557.9029	100	1.17351306e-07	344.84344	100	7.1600695e-08	93.822174	100	2.0721342773437504e-08	395.00943	100	8.260699e-08
1000	1679327190267755.2	0.0057483832672060985	428.6311	100	8.973519e-08	200.85583	100	4.5972396e-08	348.38516	100	7.3331916015625e-08	142.80273	100	2.9353464e-08
1001	1679327190294687.0	0.008238593899747654	164.18634	100	3.381859e-08	378.29187	100	8.000567e-08	411.4766	100	8.666493505859376e-08	551.6238	100	1.1547859e-07
1002	1679327190331020.2	0.006083315833683326	333.65686	100	7.031585e-08	350.84476	100	7.325666e-08	225.04358	100	4.947669091796875e-08	505.73468	100	1.0541305e-07
1003	1679327190359890.8	0.007704758286950633	337.03345	100	7.096791e-08	434.04037	100	9.148637e-08	663.4949	100	1.3797184082031251e-07	312.9396	100	6.753173e-08
1004	1679327190400615.0	0.005444677973643075	287.64468	100	6.0889704e-08	596.9433	100	1.2463065e-07	414.58203	100	8.728495849609376e-08	378.30463	100	8.322293e-08
1005	1679327190546231.5	0.0015357688422300412	358.59763	100	7.5576246e-08	258.53818	100	5.6769615e-08	272.12238	100	5.7003841796874996e-08	278.7004	100	5.89733e-08
1006	1679327190585653.2	0.005372245816545065	281.3345	100	5.930017e-08	964.8183	100	2.0235846e-07	473.2935	100	9.9983607421875e-08	360.37302	100	7.5079285e-08
1007	1679327190606291.2	0.009401126284994045	185.85992	100	3.8490793e-08	395.372	100	8.358014e-08	0.0	0	0.0	0.0	0	0.0
1008	1679327190619084.5	0.010356581017304667	494.88403	100	1.0309568e-07	352.0498	100	7.343879e-08	601.7073	100	1.2497807958984377e-07	501.84348	100	1.0426722e-07
1009	1679327190688965.5	0.003178929794374691	504.6988	100	1.0493361e-07	369.48016	100	7.727883e-08	375.54068	100	7.898357519531252e-08	362.24112	100	7.6006906e-08
1010	1679327190773343.2	0.002647573246229963	885.7739	110	1.9259751e-07	743.9749	110	1.6249601e-07	0.0	0	0.0	0.0	0	0.0
1011	1679327190785238.5	0.013442973174516799	193.26855	100	3.8951256e-08	114.877106	100	2.3835902e-08	230.76007	100	5.0923483398437506e-08	378.5495	100	7.939056e-08
1012	1679327190787112.8	0.022061827590902902	344.7028	100	7.542412e-08	657.46655	100	1.375516e-07	296.2744	100	6.386582617187499e-08	388.9147	100	8.1750855e-08
1013	1679327190911075.0	0.0018300668656120258	502.06104	100	1.09705695e-07	314.0444	100	6.815454e-08	437.15536	100	9.063643603515625e-08	315.49258	100	6.8121e-08
1014	1679327190931124.8	0.011155909182811813	202.97003	100	4.195321e-08	281.97247	100	5.861795e-08	0.0	0	0.0	0.0	0	0.0
1015	1679327190944924.2	0.016121786010505946	367.02542	100	7.69579e-08	474.7299	100	9.987611e-08	235.71643	100	4.908174731445313e-08	212.78546	100	4.5182777e-08
1016	1679327190976762.5	0.006941948238677211	394.5462	100	8.5661156e-08	391.9668	100	8.234069e-08	252.66129	100	5.5356166992187504e-08	332.42627	100	6.958516e-08
1017	1679327191024231.8	0.005210581798102505	495.6101	100	1.0395633e-07	401.53238	100	8.306072e-08	387.00143	100	8.06194501953125e-08	317.65985	100	6.993065e-08
1018	1679327191039374.2	0.01779734297618112	400.20688	100	8.345431e-08	620.8335	100	1.2991948e-07	0.0	0	0.0	281.60626	100	6.156153e-08
1019	1679327191087587.5	0.004539401709824809	354.89005	100	7.7887975e-08	353.37604	100	7.3419464e-08	338.08646	100	7.015657983398438e-08	52.58307	100	1.2024468e-08
1020	1679327191149985.5	0.00364472698931797	318.17657	100	6.971168e-08	278.26907	100	5.772522e-08	484.12292	100	1.0168657470703126e-07	640.38434	100	1.3489776e-07
1021	1679327191162848.2	0.006525530199328696	498.44537	100	1.05135555e-07	429.68958	100	8.994771e-08	248.46204	100	5.266171704101563e-08	368.47098	100	8.0467956e-08
1022	1679327191183844.0	0.010433350628256897	534.00757	100	1.1231276e-07	380.19516	100	7.9924945e-08	235.0811	100	4.851474682617188e-08	0.0	0	0.0
1023	1679327191237364.8	0.002298481217168539	280.48688	100	5.8708764e-08	785.5032	100	1.649869e-07	137.5664	100	2.9504518066406252e-08	375.66202	100	7.8971325e-08
1024	1679327191277252.0	0.006575342465753425	375.3426	100	7.907161e-08	238.78903	100	5.1924445e-08	307.60416	100	6.442193481445313e-08	268.9807	100	5.6149855e-08
1025	1679327191279821.2	0.01660554197229014	275.22766	100	5.795272e-08	676.31305	100	1.4227129e-07	338.03128	100	7.058689672851562e-08	434.34024	100	9.013051e-08
1026	1679327191298726.5	0.01178629842807736	582.5152	100	1.2277637e-07	296.33826	100	6.261617e-08	505.91464	100	1.0617854150390627e-07	257.305	100	5.653436e-08
1027	1679327191326809.5	0.007896345605216683	452.90607	100	9.562592e-08	351.38754	100	7.3289435e-08	235.62088	100	5.125917163085938e-08	218.80435	100	4.8159688e-08
1028	1679327191332657.0	0.007618807088437092	347.19687	100	7.311593e-08	357.51077	100	7.4154414e-08	218.54102	100	4.5963684570312504e-08	541.0469	100	1.12912865e-07
1029	1679327191336100.8	0.015529022016702325	271.77988	100	5.7389418e-08	212.64142	100	4.4873616e-08	524.4649	100	1.0949387109375e-07	334.4508	100	7.0441125e-08
1030	1679327191338372.2	0.01980615254951538	269.29224	100	5.6165465e-08	539.7245	100	1.1292354e-07	0.0	0	0.0	0.0	0	0.0
1031	1679327191352395.2	0.01781319582796203	362.16577	100	7.612738e-08	572.6962	100	1.1999394e-07	435.3692	100	9.056200170898438e-08	230.10962	100	4.8462958e-08
1032	1679327191401320.0	0.004540333868159629	255.94353	100	5.359086e-08	383.69943	100	7.991989e-08	367.65082	100	7.668317895507812e-08	505.49057	100	1.0095214e-07
1033	1679327191428214.5	0.011460431908952745	357.06024	100	7.481161e-08	238.45805	100	4.805169e-08	565.90063	100	1.2363227490234377e-07	289.73218	100	6.015736e-08
1034	1679327191439060.8	0.02069622637328547	293.1102	100	6.123601e-08	0.0	0	0.0	342.522	100	7.200919702148439e-08	359.1665	100	7.8779e-08
1035	1679327191452455.8	0.016624837578540788	279.87982	100	6.136545e-08	89.631744	100	1.9573072e-08	314.82553	100	6.6236521484375e-08	390.58026	100	8.197611e-08
1036	1679327191487791.2	0.006476247014854892	357.62354	100	7.534832e-08	264.72318	100	5.4689632e-08	252.88057	100	5.340520947265626e-08	558.01	100	1.1613464e-07
1037	1679327191512920.8	0.008807311587119306	229.12624	100	4.5236362e-08	386.95944	100	8.145618e-08	310.33966	100	6.481610644531251e-08	363.5096	100	7.5420246e-08
1038	1679327191531450.0	0.011991148165302867	122.57721	100	2.5528335e-08	218.47046	100	4.5300123e-08	272.76245	100	5.620420654296875e-08	356.35593	100	7.130851e-08
1040	1679327191560556.0	0.01015339504146699	306.26907	100	6.4499474e-08	420.78015	100	8.858347e-08	0.0	0	0.0	446.96802	100	9.287632e-08
1041	1679327191580803.2	0.010822842203196213	275.51056	100	5.7145172e-08	247.82391	100	5.2472704e-08	0.0	0	0.0	0.0	0	0.0
1042	1679327191631287.5	0.004429417375782703	375.40033	100	7.8676834e-08	267.51724	100	5.3130496e-08	554.3	100	1.1547984619140627e-07	366.79465	100	7.642533e-08
1043	1679327191637981.5	0.007357247437774524	340.70734	100	7.098628e-08	647.17456	100	1.3480492e-07	506.3898	100	1.0603284130859376e-07	506.2605	100	1.061368e-07
1044	1679327191754754.2	0.0018816765881105766	240.3106	100	4.9819242e-08	494.78223	100	1.07567594e-07	330.60693	100	6.93580576171875e-08	339.94678	100	6.7923686e-08
